Location,Year,Site,lat,lon,Depth,Patch,Stony_coral_cover
Moorea,2018,4,-17.547,-149.769,17,nd,22.8
Moorea,2018,4,-17.547,-149.769,17,nd,39.1
Moorea,2018,4,-17.547,-149.769,17,nd,31.0
Moorea,2018,4,-17.547,-149.769,17,nd,5.2
Moorea,2018,4,-17.547,-149.769,17,nd,1.1
Moorea,2018,4,-17.547,-149.769,17,nd,1.0
Moorea,2018,4,-17.547,-149.769,17,nd,24.4
Moorea,2018,4,-17.547,-149.769,17,nd,22.9
Moorea,2018,4,-17.547,-149.769,17,nd,14.9
Moorea,2018,4,-17.547,-149.769,17,nd,31.9
Moorea,2018,4,-17.547,-149.769,17,nd,12.6
Moorea,2018,4,-17.547,-149.769,17,nd,34.8
Moorea,2018,4,-17.547,-149.769,17,nd,6.9
Moorea,2018,4,-17.547,-149.769,17,nd,15.6
Moorea,2018,4,-17.547,-149.769,17,nd,29.2
Moorea,2018,4,-17.547,-149.769,17,nd,32.8
Moorea,2018,4,-17.547,-149.769,17,nd,52.9
Moorea,2018,5,-17.581,-149.875,17,nd,10.9
Moorea,2018,5,-17.581,-149.875,17,nd,53.8
Moorea,2018,5,-17.581,-149.875,17,nd,30.8
Moorea,2018,5,-17.581,-149.875,17,nd,70.4
Moorea,2018,5,-17.581,-149.875,17,nd,75.5
Moorea,2018,5,-17.581,-149.875,17,nd,47.1
Moorea,2018,5,-17.581,-149.875,17,nd,62.6
Moorea,2018,5,-17.581,-149.875,17,nd,53.2
Moorea,2018,5,-17.581,-149.875,17,nd,52.7
Moorea,2018,5,-17.581,-149.875,17,nd,47.1
Moorea,2018,5,-17.581,-149.875,17,nd,14.4
Moorea,2018,5,-17.581,-149.875,17,nd,6.9
Moorea,2018,5,-17.581,-149.875,17,nd,26.3
Moorea,2018,5,-17.581,-149.875,17,nd,44.6
Moorea,2018,5,-17.581,-149.875,17,nd,16.0
Moorea,2018,5,-17.581,-149.875,17,nd,21.4
Moorea,2018,5,-17.581,-149.875,17,nd,46.4
Moorea,2018,5,-17.581,-149.875,17,nd,43.5
Moorea,2018,5,-17.581,-149.875,17,nd,44.9
Moorea,2018,5,-17.581,-149.875,17,nd,26.3
Moorea,2018,5,-17.581,-149.875,17,nd,28.8
Moorea,2018,5,-17.581,-149.875,17,nd,42.9
Moorea,2018,5,-17.581,-149.875,17,nd,44.1
Moorea,2018,5,-17.581,-149.875,17,nd,8.8
Moorea,2018,5,-17.581,-149.875,17,nd,36.5
Moorea,2018,5,-17.581,-149.875,17,nd,28.3
Moorea,2018,5,-17.581,-149.875,17,nd,35.7
Moorea,2018,5,-17.581,-149.875,17,nd,35.6
Moorea,2018,5,-17.581,-149.875,17,nd,38.0
Moorea,2018,5,-17.581,-149.875,17,nd,41.4
Moorea,2018,5,-17.581,-149.875,17,nd,38.7
Moorea,2018,5,-17.581,-149.875,17,nd,14.0
Moorea,2018,5,-17.581,-149.875,17,nd,15.2
Moorea,2018,5,-17.581,-149.875,17,nd,57.9
Moorea,2018,5,-17.581,-149.875,17,nd,32.6
Moorea,2018,5,-17.581,-149.875,17,nd,57.5
Moorea,2018,5,-17.581,-149.875,17,nd,40.5
Moorea,2018,5,-17.581,-149.875,17,nd,34.1
Moorea,2018,5,-17.581,-149.875,17,nd,74.0
Moorea,2018,5,-17.581,-149.875,17,nd,37.0
Moorea,2018,6,-17.519,-149.923,17,nd,32.6
Moorea,2018,6,-17.519,-149.923,17,nd,10.3
Moorea,2018,6,-17.519,-149.923,17,nd,11.2
Moorea,2018,6,-17.519,-149.923,17,nd,20.6
Moorea,2018,6,-17.519,-149.923,17,nd,33.9
Moorea,2018,6,-17.519,-149.923,17,nd,37.4
Moorea,2018,6,-17.519,-149.923,17,nd,46.8
Moorea,2018,6,-17.519,-149.923,17,nd,11.2
Moorea,2018,6,-17.519,-149.923,17,nd,5.2
Moorea,2018,6,-17.519,-149.923,17,nd,33.9
Moorea,2018,6,-17.519,-149.923,17,nd,19.4
Moorea,2018,6,-17.519,-149.923,17,nd,16.5
Moorea,2018,6,-17.519,-149.923,17,nd,47.0
Moorea,2018,6,-17.519,-149.923,17,nd,57.1
Moorea,2018,6,-17.519,-149.923,17,nd,25.0
Moorea,2018,6,-17.519,-149.923,17,nd,20.2
Moorea,2018,6,-17.519,-149.923,17,nd,60.8
Moorea,2018,6,-17.519,-149.923,17,nd,45.7
Moorea,2018,6,-17.519,-149.923,17,nd,23.4
Moorea,2018,6,-17.519,-149.923,17,nd,51.4
Moorea,2018,6,-17.519,-149.923,17,nd,54.6
Moorea,2018,6,-17.519,-149.923,17,nd,7.5
Moorea,2018,6,-17.519,-149.923,17,nd,28.6
Moorea,2018,6,-17.519,-149.923,17,nd,21.7
Moorea,2018,6,-17.519,-149.923,17,nd,52.0
Moorea,2018,6,-17.519,-149.923,17,nd,62.2
Moorea,2018,6,-17.519,-149.923,17,nd,56.2
Moorea,2018,6,-17.519,-149.923,17,nd,67.9
Moorea,2018,6,-17.519,-149.923,17,nd,54.5
Moorea,2018,6,-17.519,-149.923,17,nd,6.3
Moorea,2018,6,-17.519,-149.923,17,nd,34.6
Moorea,2018,6,-17.519,-149.923,17,nd,26.8
Moorea,2018,6,-17.519,-149.923,17,nd,12.3
Moorea,2018,6,-17.519,-149.923,17,nd,17.6
Moorea,2018,6,-17.519,-149.923,17,nd,40.0
Moorea,2018,6,-17.519,-149.923,17,nd,25.5
Moorea,2018,6,-17.519,-149.923,17,nd,11.7
Moorea,2018,6,-17.519,-149.923,17,nd,32.8
Moorea,2018,6,-17.519,-149.923,17,nd,33.9
Moorea,2018,6,-17.519,-149.923,17,nd,46.3
Moorea,2019,1,-17.474,-149.836,17,nd,20.1
Moorea,2019,1,-17.474,-149.836,17,nd,3.6
Moorea,2019,1,-17.474,-149.836,17,nd,1.6
Moorea,2019,1,-17.474,-149.836,17,nd,13.6
Moorea,2019,1,-17.474,-149.836,17,nd,55.9
Moorea,2019,1,-17.474,-149.836,17,nd,15.2
Moorea,2019,1,-17.474,-149.836,17,nd,32.3
Moorea,2019,1,-17.474,-149.836,17,nd,55.1
Moorea,2019,1,-17.474,-149.836,17,nd,27.3
Moorea,2019,1,-17.474,-149.836,17,nd,27.4
Moorea,2019,1,-17.474,-149.836,17,nd,61.4
Moorea,2019,1,-17.474,-149.836,17,nd,54.5
Moorea,2019,1,-17.474,-149.836,17,nd,30.6
Moorea,2019,1,-17.474,-149.836,17,nd,7.0
Moorea,2019,1,-17.474,-149.836,17,nd,16.7
Moorea,2019,1,-17.474,-149.836,17,nd,32.8
Moorea,2019,1,-17.474,-149.836,17,nd,45.9
Moorea,2019,1,-17.474,-149.836,17,nd,55.9
Moorea,2019,1,-17.474,-149.836,17,nd,44.0
Moorea,2019,1,-17.474,-149.836,17,nd,51.8
Moorea,2019,1,-17.474,-149.836,17,nd,29.6
Moorea,2019,1,-17.474,-149.836,17,nd,29.4
Moorea,2019,1,-17.474,-149.836,17,nd,11.9
Moorea,2019,1,-17.474,-149.836,17,nd,32.8
Moorea,2019,1,-17.474,-149.836,17,nd,47.6
Moorea,2019,1,-17.474,-149.836,17,nd,7.9
Moorea,2019,1,-17.474,-149.836,17,nd,37.6
Moorea,2019,1,-17.474,-149.836,17,nd,19.1
Moorea,2019,1,-17.474,-149.836,17,nd,15.1
Moorea,2019,1,-17.474,-149.836,17,nd,54.6
Moorea,2019,1,-17.474,-149.836,17,nd,76.0
Moorea,2019,1,-17.474,-149.836,17,nd,51.1
Moorea,2019,1,-17.474,-149.836,17,nd,38.5
Moorea,2019,1,-17.474,-149.836,17,nd,20.7
Moorea,2019,1,-17.474,-149.836,17,nd,44.6
Moorea,2019,1,-17.474,-149.836,17,nd,39.9
Moorea,2019,1,-17.474,-149.836,17,nd,36.5
Moorea,2019,1,-17.474,-149.836,17,nd,18.9
Moorea,2019,2,-17.471,-149.808,17,nd,41.4
Moorea,2019,2,-17.471,-149.808,17,nd,22.1
Moorea,2019,2,-17.471,-149.808,17,nd,46.8
Moorea,2019,2,-17.471,-149.808,17,nd,31.0
Moorea,2019,2,-17.471,-149.808,17,nd,19.6
Moorea,2019,2,-17.471,-149.808,17,nd,23.8
Moorea,2019,2,-17.471,-149.808,17,nd,47.3
Moorea,2019,2,-17.471,-149.808,17,nd,29.9
Moorea,2019,2,-17.471,-149.808,17,nd,5.4
Moorea,2019,2,-17.471,-149.808,17,nd,35.1
Moorea,2019,2,-17.471,-149.808,17,nd,47.5
Moorea,2019,2,-17.471,-149.808,17,nd,28.5
Moorea,2019,2,-17.471,-149.808,17,nd,64.3
Moorea,2019,2,-17.471,-149.808,17,nd,44.7
Moorea,2019,2,-17.471,-149.808,17,nd,5.8
Moorea,2019,2,-17.471,-149.808,17,nd,42.0
Moorea,2019,2,-17.471,-149.808,17,nd,25.1
Moorea,2019,2,-17.471,-149.808,17,nd,30.6
Moorea,2019,2,-17.471,-149.808,17,nd,39.2
Moorea,2019,2,-17.471,-149.808,17,nd,28.8
Moorea,2019,2,-17.471,-149.808,17,nd,40.4
Moorea,2019,2,-17.471,-149.808,17,nd,32.8
Moorea,2019,2,-17.471,-149.808,17,nd,35.5
Moorea,2019,2,-17.471,-149.808,17,nd,51.1
Moorea,2019,2,-17.471,-149.808,17,nd,34.1
Moorea,2019,2,-17.471,-149.808,17,nd,26.8
Moorea,2019,2,-17.471,-149.808,17,nd,13.4
Moorea,2019,2,-17.471,-149.808,17,nd,52.7
Moorea,2019,2,-17.471,-149.808,17,nd,38.8
Moorea,2019,2,-17.471,-149.808,17,nd,47.3
Moorea,2019,2,-17.471,-149.808,17,nd,20.6
Moorea,2019,2,-17.471,-149.808,17,nd,27.0
Moorea,2019,2,-17.471,-149.808,17,nd,38.1
Moorea,2019,2,-17.471,-149.808,17,nd,58.4
Moorea,2019,2,-17.471,-149.808,17,nd,41.3
Moorea,2019,2,-17.471,-149.808,17,nd,56.1
Moorea,2019,2,-17.471,-149.808,17,nd,12.7
Moorea,2019,2,-17.471,-149.808,17,nd,32.2
Moorea,2019,2,-17.471,-149.808,17,nd,23.9
Moorea,2019,3,-17.514,-149.761,17,nd,12.2
Moorea,2019,3,-17.514,-149.761,17,nd,1.1
Moorea,2019,3,-17.514,-149.761,17,nd,1.1
Moorea,2019,3,-17.514,-149.761,17,nd,35.0
Moorea,2019,3,-17.514,-149.761,17,nd,10.4
Moorea,2019,3,-17.514,-149.761,17,nd,37.2
Moorea,2019,3,-17.514,-149.761,17,nd,31.7
Moorea,2019,3,-17.514,-149.761,17,nd,7.1
Moorea,2019,3,-17.514,-149.761,17,nd,22.6
Moorea,2019,3,-17.514,-149.761,17,nd,30.4
Moorea,2019,3,-17.514,-149.761,17,nd,4.4
Moorea,2019,3,-17.514,-149.761,17,nd,1.1
Moorea,2019,3,-17.514,-149.761,17,nd,13.3
Moorea,2019,3,-17.514,-149.761,17,nd,21.2
Moorea,2019,3,-17.514,-149.761,17,nd,12.7
Moorea,2019,3,-17.514,-149.761,17,nd,7.7
Moorea,2019,3,-17.514,-149.761,17,nd,52.7
Moorea,2019,3,-17.514,-149.761,17,nd,21.1
Moorea,2019,3,-17.514,-149.761,17,nd,23.1
Moorea,2019,3,-17.514,-149.761,17,nd,25.0
Moorea,2019,3,-17.514,-149.761,17,nd,16.5
Moorea,2019,3,-17.514,-149.761,17,nd,14.2
Moorea,2019,3,-17.514,-149.761,17,nd,6.5
Moorea,2019,3,-17.514,-149.761,17,nd,4.3
Moorea,2019,3,-17.514,-149.761,17,nd,4.2
Moorea,2019,3,-17.514,-149.761,17,nd,12.6
Moorea,2019,3,-17.514,-149.761,17,nd,9.8
Moorea,2019,3,-17.514,-149.761,17,nd,10.1
Moorea,2019,3,-17.514,-149.761,17,nd,5.5
Moorea,2019,3,-17.514,-149.761,17,nd,64.9
Moorea,2019,3,-17.514,-149.761,17,nd,19.1
Moorea,2019,3,-17.514,-149.761,17,nd,15.3
Moorea,2019,3,-17.514,-149.761,17,nd,2.6
Moorea,2019,3,-17.514,-149.761,17,nd,0.5
Moorea,2019,3,-17.514,-149.761,17,nd,5.0
Moorea,2019,3,-17.514,-149.761,17,nd,43.7
Moorea,2019,3,-17.514,-149.761,17,nd,15.3
Moorea,2019,4,-17.547,-149.769,17,nd,29.0
Moorea,2019,4,-17.547,-149.769,17,nd,22.3
Moorea,2019,4,-17.547,-149.769,17,nd,21.4
Moorea,2019,4,-17.547,-149.769,17,nd,36.5
Moorea,2019,4,-17.547,-149.769,17,nd,52.9
Moorea,2019,4,-17.547,-149.769,17,nd,1.6
Moorea,2019,4,-17.547,-149.769,17,nd,30.8
Moorea,2019,4,-17.547,-149.769,17,nd,29.7
Moorea,2019,4,-17.547,-149.769,17,nd,11.1
Moorea,2019,4,-17.547,-149.769,17,nd,3.4
Moorea,2019,4,-17.547,-149.769,17,nd,3.3
Moorea,2019,4,-17.547,-149.769,17,nd,40.2
Moorea,2019,4,-17.547,-149.769,17,nd,26.5
Moorea,2019,4,-17.547,-149.769,17,nd,24.7
Moorea,2019,4,-17.547,-149.769,17,nd,32.4
Moorea,2019,4,-17.547,-149.769,17,nd,37.0
Moorea,2019,4,-17.547,-149.769,17,nd,46.9
Moorea,2019,4,-17.547,-149.769,17,nd,11.5
Moorea,2019,4,-17.547,-149.769,17,nd,89.0
Moorea,2019,4,-17.547,-149.769,17,nd,59.4
Moorea,2019,4,-17.547,-149.769,17,nd,41.2
Moorea,2019,4,-17.547,-149.769,17,nd,35.5
Moorea,2019,4,-17.547,-149.769,17,nd,20.7
Moorea,2019,4,-17.547,-149.769,17,nd,32.1
Moorea,2019,4,-17.547,-149.769,17,nd,33.9
Moorea,2019,4,-17.547,-149.769,17,nd,13.4
Moorea,2019,4,-17.547,-149.769,17,nd,15.4
Moorea,2019,4,-17.547,-149.769,17,nd,1.1
Moorea,2019,4,-17.547,-149.769,17,nd,21.7
Moorea,2019,4,-17.547,-149.769,17,nd,35.6
Moorea,2019,4,-17.547,-149.769,17,nd,10.1
Moorea,2019,4,-17.547,-149.769,17,nd,41.3
Moorea,2019,4,-17.547,-149.769,17,nd,15.3
Moorea,2019,4,-17.547,-149.769,17,nd,23.3
Moorea,2019,4,-17.547,-149.769,17,nd,12.0
Moorea,2019,4,-17.547,-149.769,17,nd,26.6
Moorea,2019,4,-17.547,-149.769,17,nd,38.5
Moorea,2019,4,-17.547,-149.769,17,nd,48.4
Moorea,2019,4,-17.547,-149.769,17,nd,46.4
Moorea,2019,5,-17.581,-149.875,17,nd,29.6
Moorea,2019,5,-17.581,-149.875,17,nd,57.2
Moorea,2019,5,-17.581,-149.875,17,nd,32.1
Moorea,2019,5,-17.581,-149.875,17,nd,73.7
Moorea,2019,5,-17.581,-149.875,17,nd,85.3
Moorea,2019,5,-17.581,-149.875,17,nd,49.7
Moorea,2019,5,-17.581,-149.875,17,nd,52.9
Moorea,2019,5,-17.581,-149.875,17,nd,64.1
Moorea,2019,5,-17.581,-149.875,17,nd,51.3
Moorea,2019,5,-17.581,-149.875,17,nd,42.0
Moorea,2019,5,-17.581,-149.875,17,nd,30.5
Moorea,2019,5,-17.581,-149.875,17,nd,6.5
Moorea,2019,5,-17.581,-149.875,17,nd,13.2
Moorea,2019,5,-17.581,-149.875,17,nd,25.5
Moorea,2019,5,-17.581,-149.875,17,nd,29.0
Moorea,2019,5,-17.581,-149.875,17,nd,30.0
Moorea,2019,5,-17.581,-149.875,17,nd,61.7
Moorea,2019,5,-17.581,-149.875,17,nd,54.3
Moorea,2019,5,-17.581,-149.875,17,nd,48.0
Moorea,2019,5,-17.581,-149.875,17,nd,19.4
Moorea,2019,5,-17.581,-149.875,17,nd,41.0
Moorea,2019,5,-17.581,-149.875,17,nd,44.4
Moorea,2019,5,-17.581,-149.875,17,nd,45.7
Moorea,2019,5,-17.581,-149.875,17,nd,9.3
Moorea,2019,5,-17.581,-149.875,17,nd,47.1
Moorea,2019,5,-17.581,-149.875,17,nd,32.1
Moorea,2019,5,-17.581,-149.875,17,nd,29.3
Moorea,2019,5,-17.581,-149.875,17,nd,37.1
Moorea,2019,5,-17.581,-149.875,17,nd,44.4
Moorea,2019,5,-17.581,-149.875,17,nd,39.9
Moorea,2019,5,-17.581,-149.875,17,nd,43.3
Moorea,2019,5,-17.581,-149.875,17,nd,46.4
Moorea,2019,5,-17.581,-149.875,17,nd,20.1
Moorea,2019,5,-17.581,-149.875,17,nd,65.2
Moorea,2019,5,-17.581,-149.875,17,nd,33.0
Moorea,2019,5,-17.581,-149.875,17,nd,49.5
Moorea,2019,5,-17.581,-149.875,17,nd,18.9
Moorea,2019,5,-17.581,-149.875,17,nd,42.2
Moorea,2019,5,-17.581,-149.875,17,nd,45.0
Moorea,2019,5,-17.581,-149.875,17,nd,27.0
Moorea,2019,6,-17.519,-149.923,17,nd,33.9
Moorea,2019,6,-17.519,-149.923,17,nd,26.8
Moorea,2019,6,-17.519,-149.923,17,nd,13.4
Moorea,2019,6,-17.519,-149.923,17,nd,24.1
Moorea,2019,6,-17.519,-149.923,17,nd,27.0
Moorea,2019,6,-17.519,-149.923,17,nd,32.0
Moorea,2019,6,-17.519,-149.923,17,nd,39.9
Moorea,2019,6,-17.519,-149.923,17,nd,16.6
Moorea,2019,6,-17.519,-149.923,17,nd,13.9
Moorea,2019,6,-17.519,-149.923,17,nd,43.3
Moorea,2019,6,-17.519,-149.923,17,nd,26.7
Moorea,2019,6,-17.519,-149.923,17,nd,6.0
Moorea,2019,6,-17.519,-149.923,17,nd,37.2
Moorea,2019,6,-17.519,-149.923,17,nd,63.9
Moorea,2019,6,-17.519,-149.923,17,nd,27.9
Moorea,2019,6,-17.519,-149.923,17,nd,24.0
Moorea,2019,6,-17.519,-149.923,17,nd,51.1
Moorea,2019,6,-17.519,-149.923,17,nd,55.1
Moorea,2019,6,-17.519,-149.923,17,nd,18.1
Moorea,2019,6,-17.519,-149.923,17,nd,47.3
Moorea,2019,6,-17.519,-149.923,17,nd,24.7
Moorea,2019,6,-17.519,-149.923,17,nd,3.7
Moorea,2019,6,-17.519,-149.923,17,nd,23.7
Moorea,2019,6,-17.519,-149.923,17,nd,16.0
Moorea,2019,6,-17.519,-149.923,17,nd,61.5
Moorea,2019,6,-17.519,-149.923,17,nd,64.4
Moorea,2019,6,-17.519,-149.923,17,nd,45.3
Moorea,2019,6,-17.519,-149.923,17,nd,60.8
Moorea,2019,6,-17.519,-149.923,17,nd,44.7
Moorea,2019,6,-17.519,-149.923,17,nd,9.4
Moorea,2019,6,-17.519,-149.923,17,nd,30.7
Moorea,2019,6,-17.519,-149.923,17,nd,26.6
Moorea,2019,6,-17.519,-149.923,17,nd,11.0
Moorea,2019,6,-17.519,-149.923,17,nd,18.3
Moorea,2019,6,-17.519,-149.923,17,nd,41.3
Moorea,2019,6,-17.519,-149.923,17,nd,19.0
Moorea,2019,6,-17.519,-149.923,17,nd,6.1
Moorea,2019,6,-17.519,-149.923,17,nd,24.5
Moorea,2019,6,-17.519,-149.923,17,nd,32.2
Moorea,2019,6,-17.519,-149.923,17,nd,50.0
nd,2005,1,-17.474,-149.836,BR,a,36.0
Moorea,2005,1,-17.474,-149.836,BR,b,22.2
Moorea,2005,1,-17.474,-149.836,BR,c,40.8
Moorea,2005,1,-17.474,-149.836,BR,d,47.0
Moorea,2005,1,-17.474,-149.836,BR,e,39.6
Moorea,2005,2,-17.471,-149.808,BR,a,21.0
Moorea,2005,2,-17.471,-149.808,BR,b,16.2
Moorea,2005,2,-17.471,-149.808,BR,c,18.8
Moorea,2005,2,-17.471,-149.808,BR,d,30.8
Moorea,2005,2,-17.471,-149.808,BR,e,18.2
Moorea,2005,3,-17.514,-149.761,BR,a,33.6
Moorea,2005,3,-17.514,-149.761,BR,b,30.2
Moorea,2005,3,-17.514,-149.761,BR,c,30.2
Moorea,2005,3,-17.514,-149.761,BR,d,34.8
Moorea,2005,3,-17.514,-149.761,BR,e,32.4
Moorea,2005,4,-17.547,-149.769,BR,a,36.2
Moorea,2005,4,-17.547,-149.769,BR,b,49.6
Moorea,2005,4,-17.547,-149.769,BR,c,39.6
Moorea,2005,4,-17.547,-149.769,BR,d,38.0
Moorea,2005,4,-17.547,-149.769,BR,e,55.6
Moorea,2005,5,-17.581,-149.875,BR,a,31.4
Moorea,2005,5,-17.581,-149.875,BR,b,28.6
Moorea,2005,5,-17.581,-149.875,BR,c,21.6
Moorea,2005,5,-17.581,-149.875,BR,d,44.0
Moorea,2005,5,-17.581,-149.875,BR,e,27.8
Moorea,2005,6,-17.519,-149.923,BR,a,20.2
Moorea,2005,6,-17.519,-149.923,BR,b,47.2
Moorea,2005,6,-17.519,-149.923,BR,c,34.0
Moorea,2005,6,-17.519,-149.923,BR,d,23.2
Moorea,2005,6,-17.519,-149.923,BR,e,42.6
Moorea,2006,1,-17.474,-149.836,BR,a,46.2
Moorea,2006,1,-17.474,-149.836,BR,b,36.2
Moorea,2006,1,-17.474,-149.836,BR,c,52.2
Moorea,2006,1,-17.474,-149.836,BR,d,40.4
Moorea,2006,1,-17.474,-149.836,BR,e,41.0
Moorea,2006,2,-17.471,-149.808,BR,a,17.0
Moorea,2006,2,-17.471,-149.808,BR,b,19.0
Moorea,2006,2,-17.471,-149.808,BR,c,14.8
Moorea,2006,2,-17.471,-149.808,BR,d,21.4
Moorea,2006,2,-17.471,-149.808,BR,e,28.4
Moorea,2006,3,-17.514,-149.761,BR,a,38.2
Moorea,2006,3,-17.514,-149.761,BR,b,26.2
Moorea,2006,3,-17.514,-149.761,BR,c,26.0
Moorea,2006,3,-17.514,-149.761,BR,d,37.6
Moorea,2006,3,-17.514,-149.761,BR,e,21.8
Moorea,2006,4,-17.547,-149.769,BR,a,42.6
Moorea,2006,4,-17.547,-149.769,BR,b,43.0
Moorea,2006,4,-17.547,-149.769,BR,c,31.6
Moorea,2006,4,-17.547,-149.769,BR,d,36.0
Moorea,2006,4,-17.547,-149.769,BR,e,34.6
Moorea,2006,5,-17.581,-149.875,BR,a,23.0
Moorea,2006,5,-17.581,-149.875,BR,b,12.0
Moorea,2006,5,-17.581,-149.875,BR,c,28.6
Moorea,2006,5,-17.581,-149.875,BR,d,27.0
Moorea,2006,5,-17.581,-149.875,BR,e,26.2
Moorea,2006,6,-17.519,-149.923,BR,a,25.0
Moorea,2006,6,-17.519,-149.923,BR,b,44.8
Moorea,2006,6,-17.519,-149.923,BR,c,18.6
Moorea,2006,6,-17.519,-149.923,BR,d,27.6
Moorea,2006,6,-17.519,-149.923,BR,e,36.2
Moorea,2007,1,-17.474,-149.836,BR,a,51.6
Moorea,2007,1,-17.474,-149.836,BR,b,41.6
Moorea,2007,1,-17.474,-149.836,BR,c,37.6
Moorea,2007,1,-17.474,-149.836,BR,d,28.4
Moorea,2007,1,-17.474,-149.836,BR,e,40.0
Moorea,2007,2,-17.471,-149.808,BR,a,48.8
Moorea,2007,2,-17.471,-149.808,BR,b,22.4
Moorea,2007,2,-17.471,-149.808,BR,c,22.4
Moorea,2007,2,-17.471,-149.808,BR,d,23.2
Moorea,2007,2,-17.471,-149.808,BR,e,15.2
Moorea,2007,3,-17.514,-149.761,BR,a,38.4
Moorea,2007,3,-17.514,-149.761,BR,b,34.8
Moorea,2007,3,-17.514,-149.761,BR,c,42.0
Moorea,2007,3,-17.514,-149.761,BR,d,54.8
Moorea,2007,3,-17.514,-149.761,BR,e,48.0
Moorea,2007,4,-17.547,-149.769,BR,a,38.0
Moorea,2007,4,-17.547,-149.769,BR,b,36.0
Moorea,2007,4,-17.547,-149.769,BR,c,46.4
Moorea,2007,4,-17.547,-149.769,BR,d,27.2
Moorea,2007,4,-17.547,-149.769,BR,e,52.0
Moorea,2007,5,-17.581,-149.875,BR,a,23.6
Moorea,2007,5,-17.581,-149.875,BR,b,30.4
Moorea,2007,5,-17.581,-149.875,BR,c,16.4
Moorea,2007,5,-17.581,-149.875,BR,d,22.0
Moorea,2007,5,-17.581,-149.875,BR,e,27.6
Moorea,2007,6,-17.519,-149.923,BR,a,50.8
Moorea,2007,6,-17.519,-149.923,BR,b,26.4
Moorea,2007,6,-17.519,-149.923,BR,c,49.6
Moorea,2007,6,-17.519,-149.923,BR,d,36.0
Moorea,2007,6,-17.519,-149.923,BR,e,52.0
Moorea,2008,1,-17.474,-149.836,BR,a,32.4
Moorea,2008,1,-17.474,-149.836,BR,b,28.0
Moorea,2008,1,-17.474,-149.836,BR,c,38.8
Moorea,2008,1,-17.474,-149.836,BR,d,22.0
Moorea,2008,1,-17.474,-149.836,BR,e,36.4
Moorea,2008,2,-17.471,-149.808,BR,a,30.0
Moorea,2008,2,-17.471,-149.808,BR,b,18.0
Moorea,2008,2,-17.471,-149.808,BR,c,34.0
Moorea,2008,2,-17.471,-149.808,BR,d,23.6
Moorea,2008,2,-17.471,-149.808,BR,e,22.4
Moorea,2008,3,-17.514,-149.761,BR,a,49.6
Moorea,2008,3,-17.514,-149.761,BR,b,36.8
Moorea,2008,3,-17.514,-149.761,BR,c,48.8
Moorea,2008,3,-17.514,-149.761,BR,d,58.0
Moorea,2008,3,-17.514,-149.761,BR,e,43.2
Moorea,2008,4,-17.547,-149.769,BR,a,30.8
Moorea,2008,4,-17.547,-149.769,BR,b,23.2
Moorea,2008,4,-17.547,-149.769,BR,c,50.4
Moorea,2008,4,-17.547,-149.769,BR,d,39.2
Moorea,2008,4,-17.547,-149.769,BR,e,39.2
Moorea,2008,5,-17.581,-149.875,BR,a,31.2
Moorea,2008,5,-17.581,-149.875,BR,b,23.2
Moorea,2008,5,-17.581,-149.875,BR,c,43.2
Moorea,2008,5,-17.581,-149.875,BR,d,27.6
Moorea,2008,5,-17.581,-149.875,BR,e,30.0
Moorea,2008,6,-17.519,-149.923,BR,a,29.6
Moorea,2008,6,-17.519,-149.923,BR,b,32.4
Moorea,2008,6,-17.519,-149.923,BR,c,42.0
Moorea,2008,6,-17.519,-149.923,BR,d,36.8
Moorea,2008,6,-17.519,-149.923,BR,e,14.8
Moorea,2009,1,-17.474,-149.836,BR,a,30.8
Moorea,2009,1,-17.474,-149.836,BR,b,28.2
Moorea,2009,1,-17.474,-149.836,BR,c,26.4
Moorea,2009,1,-17.474,-149.836,BR,d,18.1
Moorea,2009,1,-17.474,-149.836,BR,e,43.2
Moorea,2009,2,-17.471,-149.808,BR,a,41.4
Moorea,2009,2,-17.471,-149.808,BR,b,32.0
Moorea,2009,2,-17.471,-149.808,BR,c,21.8
Moorea,2009,2,-17.471,-149.808,BR,d,33.8
Moorea,2009,2,-17.471,-149.808,BR,e,22.6
Moorea,2009,3,-17.514,-149.761,BR,a,38.2
Moorea,2009,3,-17.514,-149.761,BR,b,49.9
Moorea,2009,3,-17.514,-149.761,BR,c,30.6
Moorea,2009,3,-17.514,-149.761,BR,d,50.4
Moorea,2009,3,-17.514,-149.761,BR,e,26.2
Moorea,2009,4,-17.547,-149.769,BR,a,46.4
Moorea,2009,4,-17.547,-149.769,BR,b,51.2
Moorea,2009,4,-17.547,-149.769,BR,c,41.0
Moorea,2009,4,-17.547,-149.769,BR,d,51.4
Moorea,2009,4,-17.547,-149.769,BR,e,37.9
Moorea,2009,5,-17.581,-149.875,BR,a,38.1
Moorea,2009,5,-17.581,-149.875,BR,b,30.0
Moorea,2009,5,-17.581,-149.875,BR,c,34.3
Moorea,2009,5,-17.581,-149.875,BR,d,29.2
Moorea,2009,5,-17.581,-149.875,BR,e,36.4
Moorea,2009,6,-17.519,-149.923,BR,a,21.2
Moorea,2009,6,-17.519,-149.923,BR,b,25.1
Moorea,2009,6,-17.519,-149.923,BR,c,37.8
Moorea,2009,6,-17.519,-149.923,BR,d,31.9
Moorea,2009,6,-17.519,-149.923,BR,e,23.5
Moorea,2010,1,-17.474,-149.836,BR,a,16.4
